"TIME","GEO","SEX","UNIT","Value"
"2020W10","Belgium","Total","Number","2 212"
"2020W10","Belgium","Males","Number","1 075"
"2020W10","Belgium","Females","Number","1 137"
"2020W10","Bulgaria","Total","Number","2 045"
"2020W10","Bulgaria","Males","Number","1 092"
"2020W10","Bulgaria","Females","Number","953"
"2020W10","Czechia","Total","Number","2 292"
"2020W10","Czechia","Males","Number","1 169"
"2020W10","Czechia","Females","Number","1 123"
"2020W10","Denmark","Total","Number","1 061"
"2020W10","Denmark","Males","Number","533"
"2020W10","Denmark","Females","Number","528"
"2020W10","Germany (until 1990 former territory of the FRG)","Total","Number","19 639"
"2020W10","Germany (until 1990 former territory of the FRG)","Males","Number",":"
"2020W10","Germany (until 1990 former territory of the FRG)","Females","Number",":"
"2020W10","Estonia","Total","Number","293"
"2020W10","Estonia","Males","Number","136"
"2020W10","Estonia","Females","Number","157"
"2020W10","Greece","Total","Number","2 644"
"2020W10","Greece","Males","Number","1 319"
"2020W10","Greece","Females","Number","1 325"
"2020W10","Spain","Total","Number","8 375"
"2020W10","Spain","Males","Number","4 310"
"2020W10","Spain","Females","Number","4 065"
"2020W10","France","Total","Number","12 404"
"2020W10","France","Males","Number","6 273"
"2020W10","France","Females","Number","6 131"
"2020W10","Croatia","Total","Number","1 056"
"2020W10","Croatia","Males","Number","468"
"2020W10","Croatia","Females","Number","588"
"2020W10","Italy","Total","Number","14 662"
"2020W10","Italy","Males","Number","7 220"
"2020W10","Italy","Females","Number","7 442"
"2020W10","Cyprus","Total","Number","114"
"2020W10","Cyprus","Males","Number","57"
"2020W10","Cyprus","Females","Number","57"
"2020W10","Latvia","Total","Number","481"
"2020W10","Latvia","Males","Number","209"
"2020W10","Latvia","Females","Number","272"
"2020W10","Lithuania","Total","Number","773"
"2020W10","Lithuania","Males","Number","345"
"2020W10","Lithuania","Females","Number","428"
"2020W10","Luxembourg","Total","Number","91"
"2020W10","Luxembourg","Males","Number","50"
"2020W10","Luxembourg","Females","Number","41"
"2020W10","Hungary","Total","Number","2 605"
"2020W10","Hungary","Males","Number","1 304"
"2020W10","Hungary","Females","Number","1 301"
"2020W10","Malta","Total","Number","70"
"2020W10","Malta","Males","Number","33"
"2020W10","Malta","Females","Number","37"
"2020W10","Netherlands","Total","Number","3 106"
"2020W10","Netherlands","Males","Number","1 518"
"2020W10","Netherlands","Females","Number","1 588"
"2020W10","Austria","Total","Number","1 744"
"2020W10","Austria","Males","Number","858"
"2020W10","Austria","Females","Number","886"
"2020W10","Poland","Total","Number","8 363"
"2020W10","Poland","Males","Number","4 244"
"2020W10","Poland","Females","Number","4 119"
"2020W10","Portugal","Total","Number","2 174"
"2020W10","Portugal","Males","Number","1 079"
"2020W10","Portugal","Females","Number","1 095"
"2020W10","Romania","Total","Number","5 166"
"2020W10","Romania","Males","Number","2 645"
"2020W10","Romania","Females","Number","2 521"
"2020W10","Slovenia","Total","Number","422"
"2020W10","Slovenia","Males","Number","222"
"2020W10","Slovenia","Females","Number","200"
"2020W10","Slovakia","Total","Number","1 130"
"2020W10","Slovakia","Males","Number","559"
"2020W10","Slovakia","Females","Number","571"
"2020W10","Finland","Total","Number","1 106"
"2020W10","Finland","Males","Number","538"
"2020W10","Finland","Females","Number","568"
"2020W10","Sweden","Total","Number","1 826"
"2020W10","Sweden","Males","Number","880"
"2020W10","Sweden","Females","Number","946"
"2020W10","United Kingdom","Total","Number","12 395"
"2020W10","United Kingdom","Males","Number","6 183"
"2020W10","United Kingdom","Females","Number","6 212"
"2020W10","Iceland","Total","Number","49"
"2020W10","Iceland","Males","Number","22"
"2020W10","Iceland","Females","Number","27"
"2020W10","Liechtenstein","Total","Number","6"
"2020W10","Liechtenstein","Males","Number","5"
"2020W10","Liechtenstein","Females","Number","1"
"2020W10","Norway","Total","Number","799"
"2020W10","Norway","Males","Number","357"
"2020W10","Norway","Females","Number","442"
"2020W10","Switzerland","Total","Number","1 354"
"2020W10","Switzerland","Males","Number","646"
"2020W10","Switzerland","Females","Number","708"
"2020W10","Montenegro","Total","Number","141"
"2020W10","Montenegro","Males","Number","65"
"2020W10","Montenegro","Females","Number","76"
"2020W10","Albania","Total","Number","469"
"2020W10","Albania","Males","Number","242"
"2020W10","Albania","Females","Number","227"
"2020W10","Serbia","Total","Number","2 030"
"2020W10","Serbia","Males","Number","1 024"
"2020W10","Serbia","Females","Number","1 006"
"2020W10","Andorra","Total","Number",":"
"2020W10","Andorra","Males","Number",":"
"2020W10","Andorra","Females","Number",":"
"2020W10","Armenia","Total","Number","590"
"2020W10","Armenia","Males","Number","305"
"2020W10","Armenia","Females","Number","285"
"2020W10","Georgia","Total","Number","959"
"2020W10","Georgia","Males","Number","487"
"2020W10","Georgia","Females","Number","472"
"2020W11","Belgium","Total","Number","2 225"
"2020W11","Belgium","Males","Number","1 136"
"2020W11","Belgium","Females","Number","1 089"
"2020W11","Bulgaria","Total","Number","2 072"
"2020W11","Bulgaria","Males","Number","1 080"
"2020W11","Bulgaria","Females","Number","992"
"2020W11","Czechia","Total","Number","2 304"
"2020W11","Czechia","Males","Number","1 158"
"2020W11","Czechia","Females","Number","1 146"
"2020W11","Denmark","Total","Number","1 066"
"2020W11","Denmark","Males","Number","545"
"2020W11","Denmark","Females","Number","521"
"2020W11","Germany (until 1990 former territory of the FRG)","Total","Number","19 879"
"2020W11","Germany (until 1990 former territory of the FRG)","Males","Number",":"
"2020W11","Germany (until 1990 former territory of the FRG)","Females","Number",":"
"2020W11","Estonia","Total","Number","341"
"2020W11","Estonia","Males","Number","152"
"2020W11","Estonia","Females","Number","189"
"2020W11","Greece","Total","Number","2 594"
"2020W11","Greece","Males","Number","1 272"
"2020W11","Greece","Females","Number","1 321"
"2020W11","Spain","Total","Number","9 415"
"2020W11","Spain","Males","Number","4 829"
"2020W11","Spain","Females","Number","4 586"
"2020W11","France","Total","Number","12 805"
"2020W11","France","Males","Number","6 385"
"2020W11","France","Females","Number","6 420"
"2020W11","Croatia","Total","Number","1 083"
"2020W11","Croatia","Males","Number","554"
"2020W11","Croatia","Females","Number","529"
"2020W11","Italy","Total","Number","18 188"
"2020W11","Italy","Males","Number","9 192"
"2020W11","Italy","Females","Number","8 996"
"2020W11","Cyprus","Total","Number","126"
"2020W11","Cyprus","Males","Number","63"
"2020W11","Cyprus","Females","Number","63"
"2020W11","Latvia","Total","Number","513"
"2020W11","Latvia","Males","Number","231"
"2020W11","Latvia","Females","Number","282"
"2020W11","Lithuania","Total","Number","773"
"2020W11","Lithuania","Males","Number","390"
"2020W11","Lithuania","Females","Number","383"
"2020W11","Luxembourg","Total","Number","91"
"2020W11","Luxembourg","Males","Number","58"
"2020W11","Luxembourg","Females","Number","33"
"2020W11","Hungary","Total","Number","2 577"
"2020W11","Hungary","Males","Number","1 226"
"2020W11","Hungary","Females","Number","1 351"
"2020W11","Malta","Total","Number","90"
"2020W11","Malta","Males","Number","42"
"2020W11","Malta","Females","Number","48"
"2020W11","Netherlands","Total","Number","3 219"
"2020W11","Netherlands","Males","Number","1 597"
"2020W11","Netherlands","Females","Number","1 622"
"2020W11","Austria","Total","Number","1 718"
"2020W11","Austria","Males","Number","862"
"2020W11","Austria","Females","Number","856"
"2020W11","Poland","Total","Number","8 404"
"2020W11","Poland","Males","Number","4 273"
"2020W11","Poland","Females","Number","4 131"
"2020W11","Portugal","Total","Number","2 343"
"2020W11","Portugal","Males","Number","1 208"
"2020W11","Portugal","Females","Number","1 135"
"2020W11","Romania","Total","Number","5 083"
"2020W11","Romania","Males","Number","2 699"
"2020W11","Romania","Females","Number","2 384"
"2020W11","Slovenia","Total","Number","434"
"2020W11","Slovenia","Males","Number","206"
"2020W11","Slovenia","Females","Number","228"
"2020W11","Slovakia","Total","Number","1 121"
"2020W11","Slovakia","Males","Number","566"
"2020W11","Slovakia","Females","Number","555"
"2020W11","Finland","Total","Number","1 105"
"2020W11","Finland","Males","Number","570"
"2020W11","Finland","Females","Number","535"
"2020W11","Sweden","Total","Number","1 730"
"2020W11","Sweden","Males","Number","817"
"2020W11","Sweden","Females","Number","913"
"2020W11","United Kingdom","Total","Number","12 519"
"2020W11","United Kingdom","Males","Number","6 344"
"2020W11","United Kingdom","Females","Number","6 175"
"2020W11","Iceland","Total","Number","42"
"2020W11","Iceland","Males","Number","21"
"2020W11","Iceland","Females","Number","21"
"2020W11","Liechtenstein","Total","Number","3"
"2020W11","Liechtenstein","Males","Number","2"
"2020W11","Liechtenstein","Females","Number","1"
"2020W11","Norway","Total","Number","825"
"2020W11","Norway","Males","Number","410"
"2020W11","Norway","Females","Number","415"
"2020W11","Switzerland","Total","Number","1 389"
"2020W11","Switzerland","Males","Number","655"
"2020W11","Switzerland","Females","Number","734"
"2020W11","Montenegro","Total","Number","113"
"2020W11","Montenegro","Males","Number","58"
"2020W11","Montenegro","Females","Number","55"
"2020W11","Albania","Total","Number","437"
"2020W11","Albania","Males","Number","239"
"2020W11","Albania","Females","Number","198"
"2020W11","Serbia","Total","Number","1 947"
"2020W11","Serbia","Males","Number","946"
"2020W11","Serbia","Females","Number","1 001"
"2020W11","Andorra","Total","Number",":"
"2020W11","Andorra","Males","Number",":"
"2020W11","Andorra","Females","Number",":"
"2020W11","Armenia","Total","Number","548"
"2020W11","Armenia","Males","Number","280"
"2020W11","Armenia","Females","Number","268"
"2020W11","Georgia","Total","Number","898"
"2020W11","Georgia","Males","Number","456"
"2020W11","Georgia","Females","Number","442"
"2020W12","Belgium","Total","Number","2 551"
"2020W12","Belgium","Males","Number","1 265"
"2020W12","Belgium","Females","Number","1 286"
"2020W12","Bulgaria","Total","Number","2 037"
"2020W12","Bulgaria","Males","Number","1 031"
"2020W12","Bulgaria","Females","Number","1 006"
"2020W12","Czechia","Total","Number","2 322"
"2020W12","Czechia","Males","Number","1 194"
"2020W12","Czechia","Females","Number","1 128"
"2020W12","Denmark","Total","Number","1 140"
"2020W12","Denmark","Males","Number","574"
"2020W12","Denmark","Females","Number","566"
"2020W12","Germany (until 1990 former territory of the FRG)","Total","Number","19 737"
"2020W12","Germany (until 1990 former territory of the FRG)","Males","Number",":"
"2020W12","Germany (until 1990 former territory of the FRG)","Females","Number",":"
"2020W12","Estonia","Total","Number","312"
"2020W12","Estonia","Males","Number","154"
"2020W12","Estonia","Females","Number","158"
"2020W12","Greece","Total","Number","2 547"
"2020W12","Greece","Males","Number","1 251"
"2020W12","Greece","Females","Number","1 296"
"2020W12","Spain","Total","Number","12 743"
"2020W12","Spain","Males","Number","6 841"
"2020W12","Spain","Females","Number","5 902"
"2020W12","France","Total","Number","14 202"
"2020W12","France","Males","Number","7 072"
"2020W12","France","Females","Number","7 130"
"2020W12","Croatia","Total","Number","1 095"
"2020W12","Croatia","Males","Number","562"
"2020W12","Croatia","Females","Number","533"
"2020W12","Italy","Total","Number","21 871"
"2020W12","Italy","Males","Number","11 525"
"2020W12","Italy","Females","Number","10 346"
"2020W12","Cyprus","Total","Number","137"
"2020W12","Cyprus","Males","Number","73"
"2020W12","Cyprus","Females","Number","64"
"2020W12","Latvia","Total","Number","566"
"2020W12","Latvia","Males","Number","255"
"2020W12","Latvia","Females","Number","311"
"2020W12","Lithuania","Total","Number","802"
"2020W12","Lithuania","Males","Number","398"
"2020W12","Lithuania","Females","Number","404"
"2020W12","Luxembourg","Total","Number","89"
"2020W12","Luxembourg","Males","Number","45"
"2020W12","Luxembourg","Females","Number","44"
"2020W12","Hungary","Total","Number","2 801"
"2020W12","Hungary","Males","Number","1 342"
"2020W12","Hungary","Females","Number","1 459"
"2020W12","Malta","Total","Number","104"
"2020W12","Malta","Males","Number","53"
"2020W12","Malta","Females","Number","51"
"2020W12","Netherlands","Total","Number","3 615"
"2020W12","Netherlands","Males","Number","1 873"
"2020W12","Netherlands","Females","Number","1 742"
"2020W12","Austria","Total","Number","1 836"
"2020W12","Austria","Males","Number","909"
"2020W12","Austria","Females","Number","927"
"2020W12","Poland","Total","Number","8 320"
"2020W12","Poland","Males","Number","4 275"
"2020W12","Poland","Females","Number","4 045"
"2020W12","Portugal","Total","Number","2 431"
"2020W12","Portugal","Males","Number","1 218"
"2020W12","Portugal","Females","Number","1 213"
"2020W12","Romania","Total","Number","5 014"
"2020W12","Romania","Males","Number","2 659"
"2020W12","Romania","Females","Number","2 355"
"2020W12","Slovenia","Total","Number","442"
"2020W12","Slovenia","Males","Number","210"
"2020W12","Slovenia","Females","Number","232"
"2020W12","Slovakia","Total","Number","1 186"
"2020W12","Slovakia","Males","Number","569"
"2020W12","Slovakia","Females","Number","617"
"2020W12","Finland","Total","Number","1 122"
"2020W12","Finland","Males","Number","590"
"2020W12","Finland","Females","Number","532"
"2020W12","Sweden","Total","Number","1 865"
"2020W12","Sweden","Males","Number","958"
"2020W12","Sweden","Females","Number","907"
"2020W12","United Kingdom","Total","Number","12 093"
"2020W12","United Kingdom","Males","Number","6 124"
"2020W12","United Kingdom","Females","Number","5 969"
"2020W12","Iceland","Total","Number","39"
"2020W12","Iceland","Males","Number","18"
"2020W12","Iceland","Females","Number","21"
"2020W12","Liechtenstein","Total","Number","5"
"2020W12","Liechtenstein","Males","Number","4"
"2020W12","Liechtenstein","Females","Number","1"
"2020W12","Norway","Total","Number","808"
"2020W12","Norway","Males","Number","438"
"2020W12","Norway","Females","Number","370"
"2020W12","Switzerland","Total","Number","1 527"
"2020W12","Switzerland","Males","Number","767"
"2020W12","Switzerland","Females","Number","760"
"2020W12","Montenegro","Total","Number","125"
"2020W12","Montenegro","Males","Number","63"
"2020W12","Montenegro","Females","Number","62"
"2020W12","Albania","Total","Number","411"
"2020W12","Albania","Males","Number","215"
"2020W12","Albania","Females","Number","196"
"2020W12","Serbia","Total","Number","2 039"
"2020W12","Serbia","Males","Number","1 046"
"2020W12","Serbia","Females","Number","993"
"2020W12","Andorra","Total","Number",":"
